invoice_id,customer_id,amount_usd,status,created_at,subscription_plan
INV-STRIPE-103899,CUST-6216,999.0,Paid,2025-12-20 00:00:00,Enterprise
INV-STRIPE-103900,CUST-8559,49.0,Paid,2025-01-27 00:00:00,Basic
INV-STRIPE-103901,CUST-5601,49.0,Paid,2025-09-10 00:00:00,Basic
INV-STRIPE-103902,CUST-6465,199.0,Refunded,2025-02-04 00:00:00,Professional
INV-STRIPE-103903,CUST-5039,199.0,Paid,2025-10-18 00:00:00,Professional
INV-STRIPE-103904,CUST-6123,49.0,Refunded,2025-05-17 00:00:00,Basic
INV-STRIPE-103905,CUST-8918,49.0,Refunded,2025-04-06 00:00:00,Basic
INV-STRIPE-103906,CUST-9528,49.0,Paid,2025-09-15 00:00:00,Basic
INV-STRIPE-103907,CUST-7261,49.0,Paid,2025-09-12 00:00:00,Basic
INV-STRIPE-103908,CUST-9405,49.0,Failed,2025-02-08 00:00:00,Basic
INV-STRIPE-103909,CUST-5668,49.0,Paid,2025-12-10 00:00:00,Basic
INV-STRIPE-103910,CUST-5848,49.0,Paid,2025-03-17 00:00:00,Basic
INV-STRIPE-103911,CUST-8954,199.0,Refunded,2025-07-12 00:00:00,Professional
INV-STRIPE-103912,CUST-5227,49.0,Paid,2025-05-18 00:00:00,Basic
INV-STRIPE-103913,CUST-8545,999.0,Paid,2025-05-19 00:00:00,Enterprise
INV-STRIPE-103914,CUST-6009,199.0,Paid,2025-07-10 00:00:00,Professional
INV-STRIPE-103915,CUST-9254,49.0,Failed,2025-06-28 00:00:00,Basic
INV-STRIPE-103916,CUST-5440,199.0,Paid,2025-09-20 00:00:00,Professional
INV-STRIPE-103917,CUST-9381,199.0,Paid,2025-09-25 00:00:00,Professional
INV-STRIPE-103918,CUST-8252,999.0,Paid,2025-11-24 00:00:00,Enterprise
INV-STRIPE-103919,CUST-8744,999.0,Paid,2025-07-25 00:00:00,Enterprise
INV-STRIPE-103920,CUST-9167,49.0,Paid,2025-09-15 00:00:00,Basic
INV-STRIPE-103921,CUST-6529,49.0,Paid,2025-03-06 00:00:00,Basic
INV-STRIPE-103922,CUST-8276,49.0,Paid,2025-12-26 00:00:00,Basic
INV-STRIPE-103923,CUST-8132,999.0,Paid,2025-03-24 00:00:00,Enterprise
INV-STRIPE-103924,CUST-6716,49.0,Refunded,2025-12-26 00:00:00,Basic
INV-STRIPE-103925,CUST-6814,999.0,Paid,2025-04-16 00:00:00,Enterprise
INV-STRIPE-103926,CUST-8197,49.0,Failed,2025-05-25 00:00:00,Basic
INV-STRIPE-103927,CUST-6825,49.0,Refunded,2025-01-09 00:00:00,Basic
INV-STRIPE-103928,CUST-6404,999.0,Failed,2025-12-27 00:00:00,Enterprise
INV-STRIPE-103929,CUST-5303,49.0,Paid,2025-05-30 00:00:00,Basic
INV-STRIPE-103930,CUST-6712,999.0,Paid,2025-08-05 00:00:00,Enterprise
INV-STRIPE-103931,CUST-6162,49.0,Paid,2025-06-18 00:00:00,Basic
INV-STRIPE-103932,CUST-5150,49.0,Paid,2025-01-19 00:00:00,Basic
INV-STRIPE-103933,CUST-5746,199.0,Paid,2025-05-19 00:00:00,Professional
INV-STRIPE-103934,CUST-9415,49.0,Refunded,2025-03-22 00:00:00,Basic
INV-STRIPE-103935,CUST-6827,999.0,Paid,2025-12-16 00:00:00,Enterprise
INV-STRIPE-103936,CUST-7556,49.0,Paid,2025-10-25 00:00:00,Basic
INV-STRIPE-103937,CUST-8001,49.0,Paid,2025-09-07 00:00:00,Basic
INV-STRIPE-103938,CUST-6709,199.0,Failed,2025-07-28 00:00:00,Professional
INV-STRIPE-103939,CUST-6349,199.0,Paid,2025-11-06 00:00:00,Professional
INV-STRIPE-103940,CUST-5523,49.0,Paid,2025-08-17 00:00:00,Basic
INV-STRIPE-103941,CUST-9889,199.0,Paid,2025-08-18 00:00:00,Professional
INV-STRIPE-103942,CUST-6258,49.0,Paid,2025-08-22 00:00:00,Basic
INV-STRIPE-103943,CUST-7474,49.0,Paid,2025-11-27 00:00:00,Basic
INV-STRIPE-103944,CUST-5534,199.0,Refunded,2025-05-26 00:00:00,Professional
INV-STRIPE-103945,CUST-5280,49.0,Failed,2025-03-24 00:00:00,Basic
INV-STRIPE-103946,CUST-7436,49.0,Paid,2025-03-04 00:00:00,Basic
INV-STRIPE-103947,CUST-7841,199.0,Failed,2025-09-28 00:00:00,Professional
INV-STRIPE-103948,CUST-5396,49.0,Paid,2025-04-17 00:00:00,Basic
INV-STRIPE-103949,CUST-9638,199.0,Paid,2025-05-05 00:00:00,Professional
INV-STRIPE-103950,CUST-7944,49.0,Refunded,2025-01-03 00:00:00,Basic
INV-STRIPE-103951,CUST-6496,199.0,Paid,2025-05-30 00:00:00,Professional
INV-STRIPE-103952,CUST-9732,199.0,Paid,2025-02-24 00:00:00,Professional
INV-STRIPE-103953,CUST-8295,49.0,Refunded,2025-11-21 00:00:00,Basic
INV-STRIPE-103954,CUST-5954,49.0,Failed,2025-05-07 00:00:00,Basic
INV-STRIPE-103955,CUST-6945,199.0,Paid,2025-07-13 00:00:00,Professional
INV-STRIPE-103956,CUST-9761,999.0,Paid,2025-04-10 00:00:00,Enterprise
INV-STRIPE-103957,CUST-9797,49.0,Failed,2025-08-19 00:00:00,Basic
INV-STRIPE-103958,CUST-6291,49.0,Failed,2025-04-12 00:00:00,Basic
INV-STRIPE-103959,CUST-9449,49.0,Paid,2025-06-02 00:00:00,Basic
INV-STRIPE-103960,CUST-7300,49.0,Refunded,2025-05-28 00:00:00,Basic
INV-STRIPE-103961,CUST-7266,49.0,Refunded,2025-04-26 00:00:00,Basic
INV-STRIPE-103962,CUST-9443,199.0,Paid,2025-11-20 00:00:00,Professional
INV-STRIPE-103963,CUST-9645,199.0,Failed,2025-09-24 00:00:00,Professional
INV-STRIPE-103964,CUST-7613,49.0,Paid,2025-02-05 00:00:00,Basic
INV-STRIPE-103965,CUST-8450,49.0,Paid,2025-09-08 00:00:00,Basic
INV-STRIPE-103966,CUST-5211,49.0,Paid,2025-05-29 00:00:00,Basic
INV-STRIPE-103967,CUST-9000,49.0,Refunded,2025-05-22 00:00:00,Basic
INV-STRIPE-103968,CUST-8769,199.0,Paid,2025-08-16 00:00:00,Professional
INV-STRIPE-103969,CUST-6488,199.0,Paid,2025-11-09 00:00:00,Professional
INV-STRIPE-103970,CUST-8022,999.0,Paid,2025-05-11 00:00:00,Enterprise
INV-STRIPE-103971,CUST-6895,199.0,Paid,2025-02-01 00:00:00,Professional
INV-STRIPE-103972,CUST-9946,49.0,Paid,2025-07-26 00:00:00,Basic
INV-STRIPE-103973,CUST-7078,49.0,Refunded,2025-09-28 00:00:00,Basic
INV-STRIPE-103974,CUST-7939,49.0,Failed,2025-07-27 00:00:00,Basic
INV-STRIPE-103975,CUST-8206,199.0,Paid,2025-09-15 00:00:00,Professional
INV-STRIPE-103976,CUST-6863,49.0,Paid,2025-05-08 00:00:00,Basic
INV-STRIPE-103977,CUST-8937,199.0,Paid,2025-08-14 00:00:00,Professional
INV-STRIPE-103978,CUST-7646,49.0,Paid,2025-10-09 00:00:00,Basic
INV-STRIPE-103979,CUST-9319,199.0,Refunded,2025-10-28 00:00:00,Professional
INV-STRIPE-103980,CUST-5829,199.0,Paid,2025-10-11 00:00:00,Professional
INV-STRIPE-103981,CUST-5364,199.0,Paid,2025-08-22 00:00:00,Professional
INV-STRIPE-103982,CUST-8200,49.0,Paid,2025-01-24 00:00:00,Basic
INV-STRIPE-103983,CUST-6751,199.0,Paid,2025-05-19 00:00:00,Professional
INV-STRIPE-103984,CUST-8950,49.0,Refunded,2025-02-28 00:00:00,Basic
INV-STRIPE-103985,CUST-8947,49.0,Refunded,2025-10-16 00:00:00,Basic
INV-STRIPE-103986,CUST-9206,49.0,Failed,2025-10-09 00:00:00,Basic
INV-STRIPE-103987,CUST-9417,199.0,Failed,2025-08-11 00:00:00,Professional
INV-STRIPE-103988,CUST-7302,49.0,Paid,2025-07-31 00:00:00,Basic
INV-STRIPE-103989,CUST-7657,49.0,Paid,2025-08-05 00:00:00,Basic
INV-STRIPE-103990,CUST-9909,199.0,Refunded,2025-05-03 00:00:00,Professional
INV-STRIPE-103991,CUST-5023,49.0,Failed,2025-08-22 00:00:00,Basic
INV-STRIPE-103992,CUST-6981,49.0,Paid,2025-02-02 00:00:00,Basic
INV-STRIPE-103993,CUST-8984,199.0,Paid,2025-01-14 00:00:00,Professional
INV-STRIPE-103994,CUST-9102,199.0,Paid,2025-07-29 00:00:00,Professional
INV-STRIPE-103995,CUST-9959,199.0,Paid,2025-10-16 00:00:00,Professional
INV-STRIPE-103996,CUST-5761,49.0,Refunded,2025-09-05 00:00:00,Basic
INV-STRIPE-103997,CUST-8518,49.0,Paid,2025-10-01 00:00:00,Basic
INV-STRIPE-103998,CUST-6335,49.0,Paid,2025-10-23 00:00:00,Basic
INV-STRIPE-103999,CUST-7443,199.0,Paid,2025-07-20 00:00:00,Professional
INV-STRIPE-104000,CUST-8774,49.0,Paid,2025-02-22 00:00:00,Basic
INV-STRIPE-104001,CUST-6833,49.0,Refunded,2025-01-18 00:00:00,Basic
INV-STRIPE-104002,CUST-9346,199.0,Failed,2025-05-18 00:00:00,Professional
INV-STRIPE-104003,CUST-6204,49.0,Paid,2025-12-05 00:00:00,Basic
INV-STRIPE-104004,CUST-5358,199.0,Paid,2025-08-15 00:00:00,Professional
INV-STRIPE-104005,CUST-9031,999.0,Paid,2025-03-21 00:00:00,Enterprise
INV-STRIPE-104006,CUST-9284,49.0,Refunded,2025-01-15 00:00:00,Basic
INV-STRIPE-104007,CUST-5727,999.0,Refunded,2025-06-20 00:00:00,Enterprise
INV-STRIPE-104008,CUST-5477,999.0,Paid,2025-04-13 00:00:00,Enterprise
INV-STRIPE-104009,CUST-5983,49.0,Paid,2025-06-13 00:00:00,Basic
INV-STRIPE-104010,CUST-8682,999.0,Failed,2025-11-13 00:00:00,Enterprise
INV-STRIPE-104011,CUST-6767,999.0,Failed,2025-07-16 00:00:00,Enterprise
INV-STRIPE-104012,CUST-5283,49.0,Paid,2025-04-18 00:00:00,Basic
INV-STRIPE-104013,CUST-7561,999.0,Paid,2025-04-16 00:00:00,Enterprise
INV-STRIPE-104014,CUST-5985,999.0,Failed,2025-09-17 00:00:00,Enterprise
INV-STRIPE-104015,CUST-5119,49.0,Refunded,2025-01-10 00:00:00,Basic
INV-STRIPE-104016,CUST-8518,999.0,Failed,2025-06-26 00:00:00,Enterprise
INV-STRIPE-104017,CUST-6679,199.0,Paid,2025-08-27 00:00:00,Professional
INV-STRIPE-104018,CUST-9732,49.0,Refunded,2025-06-11 00:00:00,Basic
INV-STRIPE-104019,CUST-5007,49.0,Paid,2025-08-06 00:00:00,Basic
INV-STRIPE-104020,CUST-7045,199.0,Paid,2025-01-29 00:00:00,Professional
INV-STRIPE-104021,CUST-9464,49.0,Paid,2025-06-07 00:00:00,Basic
INV-STRIPE-104022,CUST-6636,49.0,Paid,2025-11-28 00:00:00,Basic
INV-STRIPE-104023,CUST-8313,999.0,Paid,2025-10-03 00:00:00,Enterprise
INV-STRIPE-104024,CUST-9234,49.0,Failed,2025-01-14 00:00:00,Basic
INV-STRIPE-104025,CUST-5022,49.0,Failed,2025-03-10 00:00:00,Basic
INV-STRIPE-104026,CUST-5332,49.0,Refunded,2025-09-19 00:00:00,Basic
INV-STRIPE-104027,CUST-5222,49.0,Paid,2025-02-24 00:00:00,Basic
INV-STRIPE-104028,CUST-6636,999.0,Refunded,2025-05-22 00:00:00,Enterprise
INV-STRIPE-104029,CUST-6223,999.0,Refunded,2025-05-31 00:00:00,Enterprise
INV-STRIPE-104030,CUST-5965,999.0,Refunded,2025-11-19 00:00:00,Enterprise
INV-STRIPE-104031,CUST-9270,49.0,Failed,2025-11-15 00:00:00,Basic
INV-STRIPE-104032,CUST-7950,999.0,Refunded,2025-10-31 00:00:00,Enterprise
INV-STRIPE-104033,CUST-7146,49.0,Refunded,2025-11-07 00:00:00,Basic
INV-STRIPE-104034,CUST-6668,999.0,Refunded,2025-06-16 00:00:00,Enterprise
INV-STRIPE-104035,CUST-6550,199.0,Failed,2025-08-03 00:00:00,Professional
INV-STRIPE-104036,CUST-8665,199.0,Refunded,2025-06-08 00:00:00,Professional
INV-STRIPE-104037,CUST-7269,49.0,Refunded,2025-07-02 00:00:00,Basic
INV-STRIPE-104038,CUST-5834,199.0,Paid,2025-01-22 00:00:00,Professional
INV-STRIPE-104039,CUST-6281,999.0,Failed,2025-11-08 00:00:00,Enterprise
INV-STRIPE-104040,CUST-5265,49.0,Paid,2025-08-03 00:00:00,Basic
INV-STRIPE-104041,CUST-8798,199.0,Failed,2025-12-12 00:00:00,Professional
INV-STRIPE-104042,CUST-7337,49.0,Refunded,2025-12-17 00:00:00,Basic
INV-STRIPE-104043,CUST-8763,49.0,Paid,2025-05-16 00:00:00,Basic
INV-STRIPE-104044,CUST-5253,199.0,Failed,2025-09-03 00:00:00,Professional
INV-STRIPE-104045,CUST-7760,199.0,Paid,2025-06-13 00:00:00,Professional
INV-STRIPE-104046,CUST-8578,199.0,Paid,2025-05-27 00:00:00,Professional
INV-STRIPE-104047,CUST-8630,49.0,Paid,2025-05-03 00:00:00,Basic
INV-STRIPE-104048,CUST-7640,199.0,Paid,2025-02-21 00:00:00,Professional
INV-STRIPE-104049,CUST-5862,999.0,Paid,2025-12-31 00:00:00,Enterprise
INV-STRIPE-104050,CUST-5188,49.0,Paid,2025-05-05 00:00:00,Basic
INV-STRIPE-104051,CUST-6590,199.0,Paid,2025-08-28 00:00:00,Professional
INV-STRIPE-104052,CUST-8403,199.0,Refunded,2025-05-11 00:00:00,Professional
INV-STRIPE-104053,CUST-9297,49.0,Refunded,2025-01-23 00:00:00,Basic
INV-STRIPE-104054,CUST-6336,49.0,Paid,2025-03-24 00:00:00,Basic
INV-STRIPE-104055,CUST-8005,49.0,Refunded,2025-11-20 00:00:00,Basic
INV-STRIPE-104056,CUST-8593,199.0,Failed,2025-05-19 00:00:00,Professional
INV-STRIPE-104057,CUST-8423,999.0,Refunded,2025-01-09 00:00:00,Enterprise
INV-STRIPE-104058,CUST-9257,49.0,Paid,2025-07-08 00:00:00,Basic
INV-STRIPE-104059,CUST-9657,999.0,Paid,2025-07-04 00:00:00,Enterprise
INV-STRIPE-104060,CUST-5316,199.0,Paid,2025-03-09 00:00:00,Professional
INV-STRIPE-104061,CUST-5822,199.0,Refunded,2025-03-04 00:00:00,Professional
INV-STRIPE-104062,CUST-9161,49.0,Failed,2025-01-10 00:00:00,Basic
INV-STRIPE-104063,CUST-5245,49.0,Failed,2025-05-06 00:00:00,Basic
INV-STRIPE-104064,CUST-8451,999.0,Paid,2025-01-25 00:00:00,Enterprise
INV-STRIPE-104065,CUST-5288,49.0,Paid,2025-03-11 00:00:00,Basic
INV-STRIPE-104066,CUST-8963,49.0,Failed,2025-10-15 00:00:00,Basic
INV-STRIPE-104067,CUST-9429,999.0,Paid,2025-12-19 00:00:00,Enterprise
INV-STRIPE-104068,CUST-6269,199.0,Refunded,2025-05-22 00:00:00,Professional
INV-STRIPE-104069,CUST-9693,199.0,Paid,2025-06-18 00:00:00,Professional
INV-STRIPE-104070,CUST-6185,199.0,Paid,2025-07-23 00:00:00,Professional
INV-STRIPE-104071,CUST-9091,999.0,Paid,2025-01-14 00:00:00,Enterprise
INV-STRIPE-104072,CUST-9134,199.0,Paid,2025-11-04 00:00:00,Professional
INV-STRIPE-104073,CUST-8865,49.0,Refunded,2025-12-15 00:00:00,Basic
INV-STRIPE-104074,CUST-6881,999.0,Paid,2025-02-18 00:00:00,Enterprise
INV-STRIPE-104075,CUST-9896,999.0,Paid,2025-07-03 00:00:00,Enterprise
INV-STRIPE-104076,CUST-6030,49.0,Failed,2025-03-18 00:00:00,Basic
INV-STRIPE-104077,CUST-7863,199.0,Paid,2025-06-01 00:00:00,Professional
INV-STRIPE-104078,CUST-7864,199.0,Failed,2025-03-02 00:00:00,Professional
INV-STRIPE-104079,CUST-5067,199.0,Refunded,2025-05-27 00:00:00,Professional
INV-STRIPE-104080,CUST-5143,49.0,Paid,2025-03-03 00:00:00,Basic
INV-STRIPE-104081,CUST-7883,199.0,Paid,2025-09-22 00:00:00,Professional
INV-STRIPE-104082,CUST-6440,49.0,Paid,2025-03-05 00:00:00,Basic
INV-STRIPE-104083,CUST-5923,199.0,Paid,2025-12-12 00:00:00,Professional
INV-STRIPE-104084,CUST-6755,199.0,Paid,2025-01-02 00:00:00,Professional
INV-STRIPE-104085,CUST-5345,49.0,Paid,2025-08-18 00:00:00,Basic
INV-STRIPE-104086,CUST-6543,999.0,Paid,2025-04-12 00:00:00,Enterprise
INV-STRIPE-104087,CUST-9257,49.0,Paid,2025-08-02 00:00:00,Basic
INV-STRIPE-104088,CUST-7215,999.0,Paid,2025-01-12 00:00:00,Enterprise
INV-STRIPE-104089,CUST-7633,999.0,Paid,2025-02-19 00:00:00,Enterprise
INV-STRIPE-104090,CUST-5490,49.0,Paid,2025-07-15 00:00:00,Basic
INV-STRIPE-104091,CUST-8033,999.0,Paid,2025-03-07 00:00:00,Enterprise
INV-STRIPE-104092,CUST-9369,49.0,Paid,2025-11-12 00:00:00,Basic
INV-STRIPE-104093,CUST-5208,49.0,Paid,2025-03-27 00:00:00,Basic
INV-STRIPE-104094,CUST-8299,49.0,Refunded,2025-02-04 00:00:00,Basic
INV-STRIPE-104095,CUST-7086,49.0,Paid,2025-05-03 00:00:00,Basic
INV-STRIPE-104096,CUST-9612,999.0,Paid,2025-12-20 00:00:00,Enterprise
INV-STRIPE-104097,CUST-8953,49.0,Paid,2025-10-29 00:00:00,Basic
INV-STRIPE-104098,CUST-6422,49.0,Paid,2025-11-25 00:00:00,Basic
INV-STRIPE-104099,CUST-7389,999.0,Paid,2025-01-12 00:00:00,Enterprise
INV-STRIPE-104100,CUST-9117,49.0,Refunded,2025-05-23 00:00:00,Basic
INV-STRIPE-104101,CUST-9557,49.0,Paid,2025-11-06 00:00:00,Basic
INV-STRIPE-104102,CUST-5552,999.0,Paid,2025-12-28 00:00:00,Enterprise
INV-STRIPE-104103,CUST-5989,49.0,Refunded,2025-03-01 00:00:00,Basic
INV-STRIPE-104104,CUST-6156,49.0,Paid,2025-08-22 00:00:00,Basic
INV-STRIPE-104105,CUST-6698,199.0,Paid,2025-07-05 00:00:00,Professional
INV-STRIPE-104106,CUST-9698,199.0,Failed,2025-05-26 00:00:00,Professional
INV-STRIPE-104107,CUST-5377,49.0,Paid,2025-04-27 00:00:00,Basic
INV-STRIPE-104108,CUST-6171,999.0,Paid,2025-02-05 00:00:00,Enterprise
INV-STRIPE-104109,CUST-7546,49.0,Paid,2025-04-04 00:00:00,Basic
INV-STRIPE-104110,CUST-9737,199.0,Paid,2025-05-12 00:00:00,Professional
INV-STRIPE-104111,CUST-8397,999.0,Paid,2025-12-03 00:00:00,Enterprise
INV-STRIPE-104112,CUST-6015,49.0,Paid,2025-04-02 00:00:00,Basic
INV-STRIPE-104113,CUST-9362,199.0,Paid,2025-02-08 00:00:00,Professional
INV-STRIPE-104114,CUST-5256,49.0,Paid,2025-11-30 00:00:00,Basic
INV-STRIPE-104115,CUST-6028,999.0,Paid,2025-01-11 00:00:00,Enterprise
INV-STRIPE-104116,CUST-8498,49.0,Refunded,2025-11-02 00:00:00,Basic
INV-STRIPE-104117,CUST-9656,49.0,Paid,2025-05-13 00:00:00,Basic
INV-STRIPE-104118,CUST-5687,199.0,Failed,2025-10-09 00:00:00,Professional
INV-STRIPE-104119,CUST-7818,49.0,Failed,2025-05-10 00:00:00,Basic
INV-STRIPE-104120,CUST-9833,199.0,Paid,2025-12-31 00:00:00,Professional
INV-STRIPE-104121,CUST-7349,49.0,Paid,2025-07-16 00:00:00,Basic
INV-STRIPE-104122,CUST-9227,999.0,Paid,2025-07-03 00:00:00,Enterprise
INV-STRIPE-104123,CUST-6311,999.0,Failed,2025-03-29 00:00:00,Enterprise
INV-STRIPE-104124,CUST-9034,199.0,Refunded,2025-12-07 00:00:00,Professional
INV-STRIPE-104125,CUST-7082,199.0,Paid,2025-09-23 00:00:00,Professional
INV-STRIPE-104126,CUST-5511,199.0,Refunded,2025-01-09 00:00:00,Professional
INV-STRIPE-104127,CUST-8937,49.0,Paid,2025-10-11 00:00:00,Basic
INV-STRIPE-104128,CUST-7965,199.0,Paid,2025-11-08 00:00:00,Professional
INV-STRIPE-104129,CUST-7593,199.0,Paid,2025-05-26 00:00:00,Professional
INV-STRIPE-104130,CUST-8376,999.0,Refunded,2025-06-04 00:00:00,Enterprise
INV-STRIPE-104131,CUST-9884,49.0,Refunded,2025-08-22 00:00:00,Basic
INV-STRIPE-104132,CUST-6229,49.0,Paid,2025-08-21 00:00:00,Basic
INV-STRIPE-104133,CUST-9071,999.0,Failed,2025-06-30 00:00:00,Enterprise
INV-STRIPE-104134,CUST-8095,199.0,Paid,2025-01-29 00:00:00,Professional
INV-STRIPE-104135,CUST-7813,999.0,Refunded,2025-08-08 00:00:00,Enterprise
INV-STRIPE-104136,CUST-8311,49.0,Paid,2025-03-21 00:00:00,Basic
INV-STRIPE-104137,CUST-7711,49.0,Failed,2025-04-22 00:00:00,Basic
INV-STRIPE-104138,CUST-5217,199.0,Paid,2025-12-16 00:00:00,Professional
INV-STRIPE-104139,CUST-6203,49.0,Paid,2025-07-11 00:00:00,Basic
INV-STRIPE-104140,CUST-6177,199.0,Paid,2025-06-12 00:00:00,Professional
INV-STRIPE-104141,CUST-6093,199.0,Paid,2025-01-24 00:00:00,Professional
INV-STRIPE-104142,CUST-5284,199.0,Failed,2025-02-05 00:00:00,Professional
INV-STRIPE-104143,CUST-7701,999.0,Paid,2025-03-08 00:00:00,Enterprise
INV-STRIPE-104144,CUST-9919,999.0,Paid,2025-12-26 00:00:00,Enterprise
INV-STRIPE-104145,CUST-7076,999.0,Paid,2025-08-20 00:00:00,Enterprise
INV-STRIPE-104146,CUST-9023,49.0,Refunded,2025-01-25 00:00:00,Basic
INV-STRIPE-104147,CUST-5774,199.0,Failed,2025-02-15 00:00:00,Professional
INV-STRIPE-104148,CUST-9604,49.0,Refunded,2025-06-16 00:00:00,Basic
INV-STRIPE-104149,CUST-7670,999.0,Refunded,2025-08-29 00:00:00,Enterprise
INV-STRIPE-104150,CUST-7612,49.0,Failed,2025-03-17 00:00:00,Basic
INV-STRIPE-104151,CUST-5158,199.0,Paid,2025-06-15 00:00:00,Professional
INV-STRIPE-104152,CUST-7015,199.0,Failed,2025-04-23 00:00:00,Professional
INV-STRIPE-104153,CUST-6924,49.0,Paid,2025-03-05 00:00:00,Basic
INV-STRIPE-104154,CUST-8045,49.0,Failed,2025-07-12 00:00:00,Basic
INV-STRIPE-104155,CUST-9842,49.0,Paid,2025-02-25 00:00:00,Basic
INV-STRIPE-104156,CUST-7265,49.0,Refunded,2025-08-06 00:00:00,Basic
INV-STRIPE-104157,CUST-7762,49.0,Paid,2025-03-01 00:00:00,Basic
INV-STRIPE-104158,CUST-8528,49.0,Refunded,2025-05-22 00:00:00,Basic
INV-STRIPE-104159,CUST-6467,999.0,Paid,2025-02-24 00:00:00,Enterprise
INV-STRIPE-104160,CUST-6283,49.0,Paid,2025-11-02 00:00:00,Basic
INV-STRIPE-104161,CUST-7840,49.0,Refunded,2025-10-28 00:00:00,Basic
INV-STRIPE-104162,CUST-7131,999.0,Paid,2025-06-20 00:00:00,Enterprise
INV-STRIPE-104163,CUST-9958,199.0,Paid,2025-05-04 00:00:00,Professional
INV-STRIPE-104164,CUST-7894,199.0,Failed,2025-04-16 00:00:00,Professional
INV-STRIPE-104165,CUST-8531,999.0,Paid,2025-12-13 00:00:00,Enterprise
INV-STRIPE-104166,CUST-8786,999.0,Refunded,2025-08-25 00:00:00,Enterprise
INV-STRIPE-104167,CUST-6187,999.0,Paid,2025-12-18 00:00:00,Enterprise
INV-STRIPE-104168,CUST-6723,199.0,Failed,2025-03-08 00:00:00,Professional
INV-STRIPE-104169,CUST-8107,49.0,Paid,2025-05-21 00:00:00,Basic
INV-STRIPE-104170,CUST-5988,999.0,Paid,2025-01-01 00:00:00,Enterprise
INV-STRIPE-104171,CUST-6296,49.0,Paid,2025-07-25 00:00:00,Basic
INV-STRIPE-104172,CUST-8085,49.0,Failed,2025-01-26 00:00:00,Basic
INV-STRIPE-104173,CUST-7508,199.0,Paid,2025-09-17 00:00:00,Professional
INV-STRIPE-104174,CUST-7842,999.0,Failed,2025-08-18 00:00:00,Enterprise
INV-STRIPE-104175,CUST-9905,49.0,Paid,2025-06-05 00:00:00,Basic
INV-STRIPE-104176,CUST-9587,999.0,Failed,2025-04-05 00:00:00,Enterprise
INV-STRIPE-104177,CUST-6603,199.0,Paid,2025-03-17 00:00:00,Professional
INV-STRIPE-104178,CUST-5047,199.0,Paid,2025-12-30 00:00:00,Professional
INV-STRIPE-104179,CUST-8838,999.0,Paid,2025-07-23 00:00:00,Enterprise
INV-STRIPE-104180,CUST-5565,49.0,Refunded,2025-08-09 00:00:00,Basic
INV-STRIPE-104181,CUST-9743,49.0,Failed,2025-06-02 00:00:00,Basic
INV-STRIPE-104182,CUST-5637,999.0,Paid,2025-02-05 00:00:00,Enterprise
INV-STRIPE-104183,CUST-9756,199.0,Paid,2025-04-04 00:00:00,Professional
INV-STRIPE-104184,CUST-5447,49.0,Refunded,2025-11-03 00:00:00,Basic
INV-STRIPE-104185,CUST-7970,999.0,Refunded,2025-09-23 00:00:00,Enterprise
INV-STRIPE-104186,CUST-7883,49.0,Paid,2025-02-07 00:00:00,Basic
INV-STRIPE-104187,CUST-8393,49.0,Paid,2025-12-28 00:00:00,Basic
INV-STRIPE-104188,CUST-9134,49.0,Paid,2025-01-19 00:00:00,Basic
INV-STRIPE-104189,CUST-8088,49.0,Paid,2025-11-10 00:00:00,Basic
INV-STRIPE-104190,CUST-5688,49.0,Failed,2025-08-14 00:00:00,Basic
INV-STRIPE-104191,CUST-7091,999.0,Failed,2025-09-10 00:00:00,Enterprise
INV-STRIPE-104192,CUST-6547,49.0,Paid,2025-03-03 00:00:00,Basic
INV-STRIPE-104193,CUST-6847,999.0,Refunded,2025-01-03 00:00:00,Enterprise
INV-STRIPE-104194,CUST-9246,49.0,Paid,2025-12-04 00:00:00,Basic
INV-STRIPE-104195,CUST-6860,49.0,Refunded,2025-07-20 00:00:00,Basic
INV-STRIPE-104196,CUST-9042,49.0,Failed,2025-04-24 00:00:00,Basic
INV-STRIPE-104197,CUST-7242,199.0,Paid,2025-01-31 00:00:00,Professional
INV-STRIPE-104198,CUST-8138,199.0,Paid,2025-07-25 00:00:00,Professional
INV-STRIPE-104199,CUST-5284,49.0,Paid,2025-02-12 00:00:00,Basic
INV-STRIPE-104200,CUST-7514,49.0,Paid,2025-11-01 00:00:00,Basic
INV-STRIPE-104201,CUST-5126,49.0,Refunded,2025-07-02 00:00:00,Basic
INV-STRIPE-104202,CUST-8177,999.0,Refunded,2025-08-31 00:00:00,Enterprise
INV-STRIPE-104203,CUST-9338,49.0,Refunded,2025-05-25 00:00:00,Basic
INV-STRIPE-104204,CUST-5043,49.0,Failed,2025-02-27 00:00:00,Basic
INV-STRIPE-104205,CUST-8881,49.0,Paid,2025-05-09 00:00:00,Basic
INV-STRIPE-104206,CUST-7517,49.0,Paid,2025-04-20 00:00:00,Basic
INV-STRIPE-104207,CUST-8677,49.0,Paid,2025-03-09 00:00:00,Basic
INV-STRIPE-104208,CUST-8579,199.0,Paid,2025-08-16 00:00:00,Professional
INV-STRIPE-104209,CUST-8628,49.0,Refunded,2025-06-14 00:00:00,Basic
INV-STRIPE-104210,CUST-7347,199.0,Paid,2025-06-21 00:00:00,Professional
